review,BUL,IT,HR,PM,lead,dong_nghiep,luong_thuong,CSVC,tang_ca,nghi_phep,thoi_viec,bao_hiem,ho_tro_#,cong_viec,dao_tao
"Công việc khá là ổn áp - BUL dễ thương, hòa đồng, thân thiện",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Mặt bằng lương thưởng hơi thấp, dù có tăng đều đều hàng năm. OT quá nhiều",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
nói thiệt thì công việc ờ ftel phù hợp với nam giới hơn nữ giới,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
"học hỏi được quy trình ở những dự án lớn, rất thích hợp cho sv mới ra trường. Nên chia ra nghỉ bù và tiền ot, cuối năm nghỉ bù chuyển thành tiền ot",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0
" tiền hỗ trợ đi onsite dự án ở một số nơi rất vô lý và hết sức lố bịch, còn quy trình bên nhân sự thì đòi evidence, nhận evidence rồi lại rườm rà lằn nhằng khó chịu hống hách ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Chính sách OT hợp lý. Chi trả lương OT nếu thực sự cần thiết chứ không phải ở lại làm trễ là OT.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
"văn phòng đẹp, môi trường trẻ trung năng động hiện đại, học hỏi được quy trình làm việc chuyên nghiệp dù ứng dụng được bao nhiêu thì tùy năng lực",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
mấy khóa học được đề xuất chả có liên quan gì đến công việc đang làm cả. mất thời gian vl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Dự án OT hơi nhiều, PM cần estimate thời gian và tasks rõ ràng hơn.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
"đệch mợ đậu xanh, set up mấy cái OKR thấy hãm lồn vãi cặc ra, một trò hề của mấy thằng hề",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Lương thực thập khá là ít, nên áp lực khi làm việc cũng rất mệt mỏi",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
làm việc tại đây tương đối tốt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Không phải tăng ca nhiều, trừ khi có dự án, tính lương OT được tính sòng phẳng",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"leader và PM khá hay tấu hài trong giờ làm, tăng độ giải trí trong công việc vl",0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Văn phòng đẹp, môi trường công việc thoải mái. Thỉnh thoảng có OT nhưng rất ít, tùy team tùy khách hàng nữa",2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0
"công ty suốt ngày cứ bắt làm tăng ca, thêm giờ. con người chứ phải cỗ máy vs con trâu đâu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"mạng khá mạnh, trang thiết bị khá ok",0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khó có thể học được tư duy làm sản phẩm một cách có hệ thống cùng với quy trình chuẩn chỉnh vì đa phần business là gia công và mang tính thời vụ, tính chất ownership và leadership cho sản phẩm/dự án đang làm gần như ko cao trừ những dự án RnD nhưng lại mang tính nhỏ lẻ, demo show off là chính.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
"Áp lực doanh số, làm việc không chuyên. Bộ máy bên trong không tốt đẹp như vẻ ngoài to lớn, hào nhoáng của nó",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Lương ở mức trung bình, tăng thì chậm. Đôi lúc BUL và HR cũng yêu sách mỗi kỳ tăng lương",2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PM nhiều dự án hay hối ace học thi cert cho lắm để bơm CV của nhân viên lên mà ai cũng bận del có time học, không học thì kỷ luật trừ thưởng này nọ. rồi khi lấy cert xong thì đem đi chào bán với khách với giá rất cao; nhưng trong khi đó thì lại trả lương cho nhân viên quá thấp.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"các món ăn trong canteen hơi dở, đồ ăn dưới Phúc Long thì đắt mà hơi ít, còn ở seven-eleven thì xếp hàng rất lâu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"bạn sẽ dc hưởng rất nhiều quyền lợi , đó là lễ tết (trừ tết âm ) bạn sẽ đ** có một đồng tiền thưởng nào",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Công ty tốt, có nhiều mảng để làm, học hỏi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
thời gian nghỉ trưa quá ít,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Có nhiều hoạt động văn hóa văn nghệ giải trí. Khám sức khỏe hàng năm.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
"mấy chị em ở CTC dễ thương, phản hồi nhanh và hỗ trợ nhiệt tình",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Đây là một công ty có môi trường công bằng bình đẳng thân thiện nhất tôi từng làm,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Thời gian làm việc và khối lượng công việc lớn. Để hoàn thiện được công việc thường xuyên phải làm thêm ngoài giờ liên tục. hơn nữa khách hàng liên tục gây áp lực,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
nhà hàng nấu khá dở,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"leader khá hay tấu hài trong giờ làm, tăng độ giải trí trong công việc vl",0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Cho em hỏi sao có vụ hoàn tiền lương là sao vậy ạ. Em nghỉ được 3 4 tháng rồi mới gửi mail đòi @@. Doạ là không trả sẽ gửi thư về địa phương. Em có nên trả không ạ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Lương cộ còn khá thấp so với mặt bằng chung của thị trường, công tác đào tạo khá bài bản - Công việc đầy áp lực và nhiều thử thách. Yêu cầu phải chịu được áp lực cao trong công việc Đã siết thời gian ra vào công ty không còn như trước.",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
"Các bác ơi hiện em đang Intern, thực tập bên Fsoft không lương mà nản quá",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nhà ăn nấu ngon á,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Môi trường làm việc thoải mái, sếp rất vui, quan trọng là kết quả, không bị soi mói",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Phù hợp với các bạn thích công việc ổn định, có hơi hướng các công ty `Nhà nước`",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
"Cơ hội đi onsite cao - Môi trường làm việc thoải mái, năng động. - Văn phòng đẹp - Chế độ OT hợp lý. Đúng với luật lao động của nhà nước.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
"làm ngày làm khuya, tăng ca sấp mặt mà lương vẫn đách tăng",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
"tăng ca liên tục, mệt vlz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dự án ot nhiều , gặp sếp tốt thì đc log full còn gặp mấy ông bà sida thì các bạn sẽ đc ghi nhận",2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
"OT gần như đã trở thành văn hóa của FPT, một đặc sản không lẫn đi đâu được",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"môi trường outsourcing nên tiếp cận công nghệ theo hướng rộng, cái gì cũng biết một ít, chịu nghiên cứu thêm thì cũng ổn",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Môi trường làm việc vui vẻ, tuy có hơi áp lực đôi chút nhưng đồng nghiệp thì hòa đồng, nhiệt tình, cởi mở và gần gũi.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"dự án C99 thì bọn IT xử lý nhanh lắm nhưng mấy dự án nhỏ nhỏ hoặc internal không có CM plan là tụi nó đá banh, đá bóng tikitaka cả tháng luôn",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Tôi yêu tất cả mọi thứ ở nơi này,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
"cert vẫn lấy đều đặn, dự án tăng dần mà mấy thằng lìn PM đéo thông cảm ae cày sml",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
"Văn hóa, khá bình dân - gần gũi giữa cấp dưới, cấp trên (tùy bộ phận - đa phần thấy vậy). Trang phục thoải mái, ko yêu cầu gì cầu kỳ. công việc thoải mái",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Có phòng tập gym, hồ bơi, spa và khu ăn trưa cao cấp, Lương ko cao lắm nếu so với mặt bằng chung. Dự án OT hơi nhiều, cần phải cải thiện thêm về việc estimate time trong công việc",0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
"OT rất ít khi trả lương. Nếu bạn đủ giỏi, đủ cứng thì vẫn sẽ có nhưng sẽ bị delay. Còn ko đủ 2 thứ mình nói thì k bao giờ có",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"Văn phòng đẹp, rộng rãi. Mặc dù xa trung tâm nhưng có xe đưa rước. Nhiều khóa học cho nhân viên tham gia.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
cái gì cũng tệ và rất tệ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
"Trả lương nhân viên thấp hơn so với bên ngoài. Quá nhiều quy trình lòng vòng không thực sự cần thiết. OT quá nhiều, ngày nào , tuần nào cũng OT. OT không trả hết tiền mà giữ lại 1 nửa trả vào ngày nghỉ",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cty có nhiều ch.tr hỗ trợ nhân viên học các cc quốc tế. Có nhiều cơ hội đi onsite theo các dự án làm việc..,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Môi trường học hỏi được nhiều. Quy trình làm việc rõ ràng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
cần đưa ra khối lượng làm việc hợp lý hơn cho nhân viên và nên có lương làm việc ngoài giờ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
"Nơi làm việc vui vẻ, hòa đồng đồng nghiệp thân thiện, dễ mến.",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Trả lương nhân viên thấp hơn so với bên ngoài.,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"OT quá nhiều, làm việc không quan tâm đến sk nhân viên. Lương thấp so với mặt bằng chung. Thời gian di chuyển quá xa",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
"Mấy em fresher ơi, cố mà vào nhiều nhiều 1 xíu, test thì 2-4 tháng. Dev thì auto 4 tháng. Dô đi , task nhiều, làm như con chó rách trên danh nghĩa mồm là ojt, còn hđ là chính thức. Cố mà làm cho tốt để nuôi lũ cầm đầu của BU. À onboard xong bảo ojt là 2 tháng. Hết 2 tháng thì vẫn là ojt 3-6 tháng mấy em nhé",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"cứ bắt đầu giờ làm việc ca chiều là được nghe mấy bài nhạc mà mấy ông mấy pà gửi nhau nghe hài hước hài dzón vãi kẹc, rất vui và bớt đi phần nào áp lực",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Fresher với lính mới cố mà vào nhiều nhiều 1 xíu, làm test thì 2-4 tháng còn Dev thì auto 4 tháng. Dzô đi , task nhiều, làm như con chó rách trên danh nghĩa mồm là ojt, còn hđ là chính thức. Cố mà làm cho tốt để nuôi lũ BUL, PM với HR.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Được cấp laptop, Ipad cho mục đích công việc. Thỉnh thoảng còn được phụ cấp khi onsite hoặc bonus từ project",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
"BUL, PM và HR làm việc vô trách nhiệm",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tuy là công việc hơi áp lực về doanh số ! Nhưng điều mà tôi gắn bó với FPT-Telecom là ở chỗ Anh em `nhân viên trong phòng` thứ 2 là quản lý ! Tôi chứ làm ở đâu mà có quản lý tốt như FPT Telecom ! Quản lý lo từ A đến Z mợi việc gì khó khăn quản lý đều đứng ra hộ trợ hết mình kể cả phần vật chất lẫn tinh thần. Thứ 2 là Anh Em trong công ty , họ đối sử với nhau đúng nhưu từ `Anh Em`",5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Làm dự án sấp mặt mà oạch phát dự án on hold nên cho nghỉ, ko kiếm đc dự án cho nhân viên thì bắt nghỉ và nghỉ ko lương",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
mentor như cái quần què,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"IT như cái đb, HR trông như ngáo đá, quy trình cấp VDI dự án như cái qq còn lương thì chán bm. được cái là môi trường thân thiện hòa đồng, phòng họp rộng rãi thoáng mát. OT thì tùy dự án",0.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
"áp lực công việc cao, dễ căng thẳng cáu gắt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"nhà xa quá, xe đưa đón mà cứ kẹt xe suốt nên mệt mỏi vl.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
IT thân thiện,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mình đánh giá cty rất tốt. Trong time dịch bệnh hoành hành thế này mà vẫn đảm bảo a em công việc đầy đủ, lương đều đặn. Bonus các sếp hứa cũng sẽ cao hơn, chỉ cần a em ráng làm là được.",5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
"có xe đưa đón nhân viên, được tạo nhiều cơ hội lấy các cc quốc tế, dàn team-lead và SA (solution architect) khá chất. nhiều cơ hội đi onsite nước ngoài, không khí làm việc hòa đồng thân thiện. các sếp thoải mái, không gian làm việc rộng rãi thoáng mát. điểm trừ là lương còn khá thấp so vs thị trường; tăng ca hơi nhiều nên đôi lúc rất mệt mỏi sau khi về nhà",5.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0
dạo này cty hay tuyển mấy đứa trẻ trâu nói chuyện mất dạy vlz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mấy hoạt động team building nên được tăng cường để gắn kết đồng nghiệp với nhau cũng như giữa nhân viên với sếp,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chính sách cũng oke với ce còn ae thì thôi không cần đâu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
"Cách quản lý giống nhà nước, đánh giá nhân viên theo cảm tính, đề bạt ko phải do năng lực mà do cơ cấu, chưa có cơ chế rõ ràng trong KPI, công nghệ có áp dụng nhưng không bài bản và qui chuẩn , nhiều phòng xài công nghệ khá cũ thiên hướng bảo trì, dẫn đến nhiều nhân viên có năng lực thực sự nhưng sẽ không phát huy được bản thân. Làm lâu thiệt thòi vì lương chậm lên, dồn lương cho người mới, dường như đây là chính sách của cty, hậu quả là nhân viên lâu năm ko còn muốn cống hiến và gắn bó.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"lương ở đây không công bằng và thiếu minh bạch, người mới có nhiều phúc lợi hơn người cũ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bảo hiểm cho cán bộ nhân viên level 4 oke lắm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
PM và leader làm việc vô trách nhiệm,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM tạo điều kiện cho mọi nhân viên thể hiện bản thân,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
làm việc không quan tâm đến sức khỏe nhân viên. quá ít ngày nghỉ phép,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
"nhiều dự án phải OT quá nhiều. đến nỗi ngày nào , tuần nào cũng OT. OT không trả hết tiền mà giữ lại 1 nửa trả vào ngày nghỉ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IT xử lý vấn đề khá nhanh nên dự án khá suôn sẻ,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
"Những thủ tục hỗ trợ tiền thuê nhà, mua xe hay xây nhà rất thiết thực và có ý nghĩa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
"Lương thưởng tùy vào vị trí, tính chất công việc của từng cá nhân, đại trà thì tất nhiên chỉ ở mặt bằng trung bình.",0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Team văn hóa mục nát hết sức, những con người làm lâu trong dự án đi nịnh nọt 2 mẹ leader (xin đc mention LEADER luôn G và H và những con người rất thường xuyên nịnh nọt là những thằng đàn ông lớn lớn, mấy ông coi lại nhaaaa, mỗi lần mấy ông nịnh tui nổi da gà)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Môi trường cực tốt để học hỏi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
nhà hàng trên FTown khá ngon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Làm việc ngoài trời, thời gian rất thoải mái",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"công việc mấy bữa nay đã trầm cảm, áp lực vãi lều mà gặp mấy thằng teamate phá game với hãm lồn vãi shit",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"đồng nghiệp dễ thương, vui tính vl. Lead và PM cũng hay giúp đỡ mọi người trong team nên môi trường công việc mình thấy rất thoải mái và thuận lợi",0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vẫn còn hơi mang tính `chộp giật` trong việc phát triển và gắn kết business lâu dài với khách hàng. Cũng có một vài dự án, khách hàng gắn bó lâu dài nhưng rất ít.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"văn phòng lớn, khuôn viên lớn, sạch sẽ thoáng mát, môi trường tốt để trau dồi học tập tốt với các CT đào tạo hợp lý",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
thời gian di chuyển nhiều ảnh hưởng công việc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"PM khá vui tính, thoải mái và trách nhiệm",0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
công ty world-class mà có nhiều thành phần ứng xử kém chuyên nghiệp,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Công việc không ổn định, lương bất cập và đãi ngộ kém, còn HR thì hống hách, hãm lìn",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
thức ăn ở canteen dở,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"request IT nhận được email tự động, một số vấn đề thì nhanh nhưng một vài vấn đề về mở port thì các bạn hay đùn đẩy trách nhiệm cho nhau",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cần cải thiện lương và chế độ OT. Nguồn lực phân bố không đồng đều giữa các dự án. Nhân viên cũ quay lại lương cao hơn.,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
Dịch vụ chăm sóc khách hàng ở đây tốt nhưng chưa giữ chân nhân viên tốt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
BUL như cặc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"leader hay wfh, lúc nào cũng không tìm thấy hoặc không rãnh",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"có nhiều dự án lớn, có cơ hội học hỏi. Tuỳ dự án, có cơ hội đi onsite châu Âu, Mỹ, Nhật .. là điểm cộng / hấp dẫn, nhất là mấy bạn mới ra trường có thể học hỏi thêm nhiều thứ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
"Môi trường trẻ trung, năng động, môi trường rộng rãi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Phù hợp cho các bạn mới ra trường, tùy vào từng BU mà chế độ công việc sẽ khác nhau",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
"Nhân viên không đòi hỏi kinh nghiệm phù hợp với các bạn mới ra trường, có huấn luyện đầy đủ cho các bạn.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
"log nghỉ phép ở FPT khá dễ, chỉ bị trừ vào khoản project_income",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
"- Leader giao nhiệm vụ ngày làm đủ 8h, trong khi tầm 4h30 thì xách đít đi về bảo đón con, trong khi members khác cũng có con nhỏ (con leader lớn hơn) > tại sao tại vì leader thì có quyền, leader đánh giá rồi chia bonus.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
bảo hiểm không tốt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Công ty lớn phù hợp cho thực tập học cũng như làm việc theo quy trình chuẩn quốc tế. Chưa OT bao giờ nên chưa biết nhưng chắc lương trả cao,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0
"Làm mấy dự án oursource cho Nhật, lúc phỏng vấn thì toàn cho CV mấy thằng kinh nghiệm khủng vào để get dự án, lúc làm thì cho toàn fresher vào, code bug kinh thiên động địa, bị Nhật nó chửi cho như chó nhưng vẫn chịu nhục ăn tiền.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"công ty có bạn Võ Tiền Hưng Lộc làm ăn không ra gì mà còn chuyên gia đổ việc cho người khác làm, sống bớt hãm lồn lại nha bạn",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
